uid,movement
17031,2
18005,2879
18011,1
18013,130
18019,82
18021,1
18025,2
18027,2
18029,2
18031,16
18035,1
18037,2
18043,28
18047,1
18055,6
18057,3
18059,1
18061,7
18063,2
18065,1
18077,40
18079,142
18081,60
18083,1
18093,167
18095,1
18097,31
18101,4
18105,242
18109,17
18117,21
18119,4
18133,1
18137,9
18139,1
18143,156
18145,13
18155,1
18163,1
18167,1
18175,324
18177,1
21015,2
21029,1
21037,1
21041,2
21067,1
21073,1
21093,1
21103,1
21111,72
21117,2
21163,1
21185,11
21211,1
21223,3
39017,2
39025,1
39049,1
39061,8
39113,2
39165,1
